Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PPP2R3B human tf ARCHS4 coexpression	5/299	0.12038836520702455	0.6132827589894077	0	0	1.9655436138952622	4.161119485276866	RYR1;MYH1;TNNI1;NEB;SPTB
ZNF528 human tf ARCHS4 coexpression	5/299	0.12038836520702455	0.6132827589894077	0	0	1.9655436138952622	4.161119485276866	UNC80;TPH2;GADL1;PKD1L2;ZBTB8B
KAT5 human tf ARCHS4 coexpression	5/299	0.12038836520702455	0.6132827589894077	0	0	1.9655436138952622	4.161119485276866	DOK3;CYBA;TCIRG1;CORO1B;FERMT3
GTF2IRD2B human tf ARCHS4 coexpression	5/299	0.12038836520702455	0.6132827589894077	0	0	1.9655436138952622	4.161119485276866	GALNT14;FAM186A;GADL1;PKD1L2;ZBTB8B
ZC3H6 human tf ARCHS4 coexpression	5/299	0.12038836520702455	0.6132827589894077	0	0	1.9655436138952622	4.161119485276866	UNC80;TPH2;GADL1;PKD1L2;ZBTB8B
DPF3 human tf ARCHS4 coexpression	5/299	0.12038836520702455	0.6132827589894077	0	0	1.9655436138952622	4.161119485276866	RYR1;MYH1;TNNI1;NEB;SPTB
MEF2B human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD74;DOK3;CD180;CYBA
MEF2A human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RYR1;TNNI1;NEB;VSIG4
ZNF37A human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;TPH2;GADL1;PKD1L2
RARB human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	IGDCC4;C1ORF198;CCDC141;FREM1
HOXA9 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD74;RASSF1;FOS;PROM1
RFX3 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DNAH3;DNAH6;MAGED2;CSMD3
TFAP4 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;PKD1L2;ZBTB8B
CDC5L human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC13C;DDX25;PPEF2;MMACHC
VSX1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	LYRM7;PKD1L2;SLC1A6;ZBTB8B
CRX human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;PKD1L2;ZBTB8B
DLX5 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GALNT14;SNTG1;ST8SIA5;MAGED2
HOXA1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;CCNB1;DCHS2;TK1
EZH2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;CCNB1;KIF20A;SPC24
EZH1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	HCK;TLR8;TCIRG1;HLA-E
DLX2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GALNT14;SNTG1;ST8SIA5;MAGED2
TFAP2E human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD52;CD74;RASSF1;TNFAIP8L2
SATB2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GRM7;GABRA4;ST8SIA5;PLXNA4
ZNF410 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DDIT3;ABCB4;CADPS;THUMPD1
NKX2-3 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD74;RPUSD1;PROM1;FERMT3
SMAD9 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RAB3B;CADPS;ST18;GARNL3
SOX4 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	IGDCC4;SNTG1;ZBTB8B;ST18
DACH2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GRM7;MAGED2;SLC1A6;PCDHB11
SIX1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RYR1;MYH1;TNNI1;NEB
NR5A1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	C1QB;NPC1L1;STAB2;FREM1
GCM1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;ZBTB8B;MMACHC
TP53 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;CENPM;TK1;SPC24
ZNF593 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	NUDT8;CENPM;CYC1;NUDT14
RORC human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RYR1;MYH1;TNNI1;NEB
ZNF215 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC13C;PTTG1;PKD1L2;ZBTB8B
KLF10 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD74;DDIT3;FOS;PSMB8
HOXB13 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;TPH2;GADL1;MUC3A
NFIA human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SNTG1;DCHS2;ST18;GARNL3
E4F1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RPUSD1;ATG2A;TCIRG1;CORO1B
ZFPM2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;UNC13C;TPH2;GADL1
IRX2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RAB3B;PCSK2;DDX25;ZBTB8B
ZNF160 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO15A;PCDHB11;ZBTB8B;ST18
RELA human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	ATG2A;CYBA;TCIRG1;CORO1B
SMAD2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
MIXL1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;PKD1L2;ZBTB8B
MYBL1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RASSF1;HCST;HLA-E;PATL2
IKZF1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DOK3;ITGB2;TLR8;HLA-E
SHOX human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;ZBTB8B;MMACHC
PAX5 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD74;DOK3;CD180;CYB561A3
ZNF43 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	IGDCC4;SNTG1;PKD1L2;ZBTB8B
ZNF28 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DNAJA1;SNTG1;PKD1L2;THUMPD1
ZBED1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DOK3;CYBA;CYC1;FERMT3
ZXDC human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SLC37A2;TYROBP;ALOX5AP;GCC1
MYNN human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DNAJA1;HARBI1;DDIT3;THUMPD1
ZBTB25 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;LYRM7;PKD1L2;ZBTB8B
ADNP human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	IGDCC4;MYO3B;THUMPD1;MMACHC
ZNF90 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO15A;PKD1L2;ZBTB8B;MMACHC
ZNF419 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;PKD1L2;ZBTB8B
ZBTB45 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RPUSD1;CYBA;CYC1;CORO1B
ZNF549 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
ZSCAN5A human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DDX25;MYO15A;PKD1L2;ZBTB8B
ZNF670 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DNAJA1;ZNF484;CCNB1;THSD7A
ZFP37 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GRM7;SNTG1;AMPH;PKD1L2
ZNF697 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CTSL;SLAMF8;ACP5;CTSB
ZNF41 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RYR1;MYH1;TNNI1;NEB
ZNF233 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
ZNF208 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SNTG1;PKD1L2;CSMD3;ZBTB8B
ZNF394 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD52;ATG2A;HLA-E;PATL2
PRDM9 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GRM7;PROM1;ZBTB8B
TBX20 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TNNI1;CCDC141;PLXNA4;CORIN
NFIL3 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	FCN1;HCK;SPI1;TLR8
HDX human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	IGDCC4;DCHS2;CSMD3;ST18
ZNF610 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO15A;PKD1L2;SLC1A6;ZBTB8B
ZNF701 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;CCL3L1;GADL1;PKD1L2
ZNF558 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GRM7;SLC35F4;LYRM7;ZBTB8B
ZNF597 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CCNB1;C1ORF52;ZNF235;PSMB8
KLF14 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RPUSD1;CYB561A3;MCAT;ZBTB8B
DRAP1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RPUSD1;CYBA;CYC1;CORO1B
ZNF611 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;MYO15A;GADL1;ZBTB8B
ZBTB41 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RAB3B;PCSK2;CADPS;ST18
ZNF571 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;THUMPD1;CCDC141
ZFP82 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SNTG1;DDX25;PKD1L2;ZBTB8B
ZSCAN22 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO15A;PKD1L2;SLC1A6;ZBTB8B
ZNF320 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;PKD1L2;ZBTB8B;MMACHC
ZNF445 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
ZFP36L1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DOK3;TCIRG1;FOS;HLA-E
ZNF555 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GRM7;PKD1L2;ZBTB8B
ZNF546 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC13C;MYO3B;DDX25;ZBTB8B
ZNF177 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GRM7;SNTG1;DDX25;GARNL3
ZNF527 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;PKD1L2;ZBTB8B
ZNF124 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
ZNF605 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DDX25;PKD1L2;SLC1A6;ZBTB8B
ZNF136 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;SNTG1;LYRM7;ZBTB8B
ZNF441 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;TPH2;DCHS2;GADL1
ZNF688 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;ZBTB8B;MMACHC
ZNF675 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
ZNF677 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SNTG1;PKD1L2;SLC1A6;ZBTB8B
ZNF347 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
ZNF442 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO15A;LYRM7;PKD1L2;ZBTB8B
ZNF480 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;TPH2;GADL1;PKD1L2
ZBTB22 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SPI1;CYBA;TCIRG1;CORO1B
ZNF155 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC13C;PTTG1;ZNF235;PATL2
ZNF253 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SNTG1;LYRM7;ZBTB8B;ST18
KIAA1549 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	PTPRT;GRM7;ZBTB8B;PLXNA4
ZNF835 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SNTG1;MYO15A;PKD1L2;ZBTB8B
ZNF827 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DPP10;SNTG1;CADPS;ZBTB8B
SETBP1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GRM7;SNTG1;PLXNA4;GARNL3
ZNF773 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
GATAD1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	LYRM7;GADL1;PKD1L2;ZBTB8B
MESP1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RPUSD1;TRIM27;CYC1;CORO1B
THAP11 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RPUSD1;VPS11;CYBA;FERMT3
THAP7 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	NUDT8;RPUSD1;CYC1;TK1
ZNF788 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GADL1;PKD1L2;ZBTB8B;CORIN
ZNF781 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GRM7;IGDCC4;SNTG1;PKD1L2
ZNF780A human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;TPH2;GADL1;PKD1L2
WDHD1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;NDC1;CCNB1;KIF20A
DEPDC1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;NDC1;CCNB1;KIF20A
HMGB3 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;CCNB1;PTTG1;KIF20A
DEPDC1B human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;NDC1;PTTG1;KIF20A
TRIT1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;NDC1;CCNB1;NFYC
HMG20B human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RPUSD1;CYBA;CYC1;CORO1B
ZNF638 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;UNC13C;CLDN5;PPEF2
MKRN2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DDIT3;MAGED2;KIF20A;CYC1
ZMAT5 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CENPM;PKD1L2;ZBTB8B;SPC24
ZC3H14 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	TPH2;GADL1;PKD1L2;ZBTB8B
CHRAC1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;CENPM;TK1;PSMB8
TRIM23 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	DPP10;OLFM1;SCN8A;GABRA4
POLE4 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	NUDT8;ALOX5AP;CENPM;CYC1
HIST1H1D human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD74;TFRC;PPEF2;SPC24
DEK human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;NDC1;CCNB1;KIF20A
NR0B2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	PCSK2;NPC1L1;ABCB4;APOC1
MKRN1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	HCK;CYBB;TLR8;HLA-E
SETDB2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CD74;CD180;CYBB;PKD1L2
RAPGEF5 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	OLFM1;SPTBN4;SCN8A;GABRA4
NUPL2 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;LYRM7;PKD1L2;ZBTB8B
POGZ human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;NRXN1;CADPS;GADL1
SHPRH human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC80;TPH2;GADL1;CSMD3
POLE3 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;CCNB1;CENPM;TK1
ADAR human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	HCK;DOK3;TLR8;HLA-E
ZNF674 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO15A;LYRM7;PKD1L2;ZBTB8B
H1FOO human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	UNC13C;GRB7;PTTG1;PATL2
FARSA human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CDC20;RPUSD1;CYC1;TK1
MKRN3 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	SNTG1;PKD1L2;TK1;ZBTB8B
RFX6 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	RAB3B;PCSK2;SLC35F4;CADPS
HMGB1 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	CCNB1;PTTG1;CENPM;SPC24
PLXNA4 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	GRM7;SCN8A;GABRA4;ST8SIA5
ZNF578 human tf ARCHS4 coexpression	4/299	0.26322170002104434	0.8875053003107634	0	0	1.5578065802592223	2.079295786282598	MYO3B;MYO15A;FAM186A;MMACHC
DLX6 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	GALNT14;SNTG1;ST8SIA5
ETV1 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	SPTBN4;SNTG1;SEMA6D
E2F2 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	CENPM;SPTB;SPC24
MLXIPL human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	NPC1L1;ABCB4;APOC1
HSF2 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	IGDCC4;SEMA6D;C1ORF52
NR2E3 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	CADPS;MUC3A;MUC22
FOXJ2 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	VPS11;ATG2A;HLA-E
PITX1 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	CSTB;MYO3B;MMACHC
PGR human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	RAB3B;PCSK2;FREM1
RFX2 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	DNAH3;DNAH6;CADPS
GMEB2 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	ATG2A;TCIRG1;CORO1B
E2F1 human tf ARCHS4 coexpression	3/299	0.4836800419515014	0.9280948226296681	0	0	1.1575391180654337	0.8407573105481188	CDC20;CYC1;TK1
