Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Peroxisome	3/78	0.05299227708660184	0.19165979340409828	0	0	3.6837383177570096	10.821383172561873	ACOT8;PRDX5;PMVK
Phospholipase C delta-1 interactions in phospholipid-associated cell signaling	1/5	0.05309043057709342	0.19165979340409828	0	0	22.89236111111111	67.2064455963758	TGM2
Sulfide oxidation to sulfate	1/5	0.05309043057709342	0.19165979340409828	0	0	22.89236111111111	67.2064455963758	TST
Cytochrome P450 metabolism of miscellaneous substrates	1/5	0.05309043057709342	0.19165979340409828	0	0	22.89236111111111	67.2064455963758	CYP4F11
Unfolded protein response	3/79	0.05465984984266273	0.19609221131055254	0	0	3.6350836202656174	10.56582800158694	CXCL8;EXOSC4;ATF4
PIK3C1/AKT pathway	2/35	0.05517663590558634	0.19671670192426433	0	0	5.567300916138126	16.129671497710703	HSP90AA1;YWHAZ
Nuclear beta-catenin signaling and target gene transcription regulation	3/80	0.05635235719557936	0.1996682285818676	0	0	3.587692681150625	10.318674885110003	CXCL8;MMP9;YWHAZ
Peptide G-protein coupled receptors	5/192	0.05854860934140848	0.20617731142311943	0	0	2.4714963172232873	7.013854309495175	CCL23;CXCL8;CCL7;CCL20;SAA1
TNF-alpha effects on cytokine activity, cell motility, and apoptosis	4/135	0.059651945838139674	0.20878181043348887	0	0	2.8171881159731926	7.942297054714053	CXCL8;GPX1;SLPI;MMP9
Latent infection of Homo sapiens with Mycobacterium tuberculosis	2/37	0.06090475120923853	0.21164997694662951	0	0	5.248637873754153	14.688019642227605	ATP6V0B;ATP6V1F
Response to elevated platelet cytosolic calcium	3/83	0.06157760653325284	0.21164997694662951	0	0	3.452628504672897	9.624053510461273	SRGN;TIMP1;THBS1
Drug metabolism: cytochrome P450	3/83	0.06157760653325284	0.21164997694662951	0	0	3.452628504672897	9.624053510461273	GSTP1;ALDH3B1;AKR1C1
Beta-oxidation of very long chain fatty acids	1/6	0.06336694590347268	0.21270878716490155	0	0	18.312962962962963	50.52203866972633	ACOT8
Multi-drug resistance factors	1/6	0.06336694590347268	0.21270878716490155	0	0	18.312962962962963	50.52203866972633	GSTP1
Small cell lung cancer	3/84	0.06336794878954384	0.21270878716490155	0	0	3.409830391138802	9.407030143296348	LAMC2;ITGAV;PTGS2
Cell junction organization	3/84	0.06336794878954384	0.21270878716490155	0	0	3.409830391138802	9.407030143296348	CD151;LAMC2;CRB3
Signaling events mediated by HDAC class II	2/38	0.0638419139766101	0.2130538292010128	0	0	5.102583979328165	14.038970681309513	TUBA1B;HSP90AA1
Axon guidance	7/325	0.06468550226900995	0.21379778444663924	0	0	2.040356394129979	5.5869409696319074	MYL6;HSP90AA1;PLXNB2;TREM2;ITGAV;RHOC;MET
p53 signaling pathway	4/139	0.0649789743814064	0.21379778444663924	0	0	2.7331594505303425	7.471614846804697	PYCARD;TP53I3;GPX1;MET
Integrin cell surface interactions	3/85	0.0651822513556827	0.21379778444663924	0	0	3.368076134032368	9.19676113402698	ITGAV;ITGB6;THBS1
Iron uptake and transport	2/39	0.06682597014870072	0.21725036868168313	0	0	4.964424890006286	13.432063219964427	ATP6V0B;ATP6V1F
Adaptive immune system	11/606	0.0669918384262333	0.21725036868168313	0	0	1.7220200701639878	4.654937930576316	PSMB6;PSMB5;IGKC;PSMD14;PSMB3;UBC;PSME2;ITGAV;YWHAZ;AP1M2;PSMB10
FSH regulation of apoptosis	6/263	0.06752550504692972	0.21775078593785205	0	0	2.1604735648293287	5.8230161593965155	TUBA1A;TUBB;PGK1;ISG15;TIMP1;THBS1
Mitotic G2-G2/M phases	3/87	0.0688819024746958	0.22088386603617538	0	0	3.2875500667556743	8.79538586126636	HSP90AA1;TUBA1A;TUBB
Interleukin-5 regulation of apoptosis	4/144	0.07197549492424353	0.22875115833013754	0	0	2.634875922199866	6.933490404871694	CXCL8;ENO1;PTGS2;ATF4
Prostate cancer	3/89	0.0726748520657901	0.22875115833013754	0	0	3.210769397956966	8.417866353279829	HSP90AA1;GSTP1;ATF4
Alpha-M beta-2 integrin signaling	2/41	0.07292937626204733	0.22875115833013754	0	0	4.709361955873584	12.330351716257857	HMGB1;MMP9
Tyrosine metabolism	2/41	0.07292937626204733	0.22875115833013754	0	0	4.709361955873584	12.330351716257857	ALDH3B1;MIF
Endothelial NOS activation	1/7	0.07353244372687989	0.22938925380015793	0	0	15.260030864197532	39.829116365351204	HSP90AA1
Gap junction pathway	3/90	0.07460576435033668	0.23147950668699055	0	0	3.173702868192072	8.237464822994632	TUBA1B;TUBA1A;TUBB
Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	2/42	0.07604609162419791	0.23467987415209463	0	0	4.591395348837209	11.82934284945618	ITGAV;MMP9
Interleukin-2 signaling pathway	14/847	0.07820837761556922	0.24006207888415362	0	0	1.5689034234383408	3.9981597631195585	SRGN;HSP90AA1;CLIC3;TPI1;CXCL8;EMP3;NME1;UBC;BHLHE40;ID3;PLXNB2;TAGLN2;GAPDH;ATF4
Extracellular matrix organization	3/93	0.08053353514328332	0.2458843041076842	0	0	3.067445482866044	7.72714546162265	TIMP1;MMP9;MMP10
Beta-oxidation of pristanoyl-CoA	1/8	0.08358811737340943	0.24604912498634368	0	0	13.079365079365079	32.46107330597877	ACOT8
Sema4D-mediated inhibition of cell attachment and migration	1/8	0.08358811737340943	0.24604912498634368	0	0	13.079365079365079	32.46107330597877	MET
Cross-presentation of particulate exogenous antigens (phagosomes)	1/8	0.08358811737340943	0.24604912498634368	0	0	13.079365079365079	32.46107330597877	ITGAV
TSP1-induced apoptosis in microvascular endothelial cell	1/8	0.08358811737340943	0.24604912498634368	0	0	13.079365079365079	32.46107330597877	THBS1
Degradation of cysteine and homocysteine	1/8	0.08358811737340943	0.24604912498634368	0	0	13.079365079365079	32.46107330597877	TST
Downregulation of ERBB4 signaling	1/8	0.08358811737340943	0.24604912498634368	0	0	13.079365079365079	32.46107330597877	UBC
Mechanism of acetaminophen activity and toxicity	1/8	0.08358811737340943	0.24604912498634368	0	0	13.079365079365079	32.46107330597877	PTGS2
Amino sugar and nucleotide sugar metabolism	2/45	0.08564096017532691	0.2495325438611048	0	0	4.270416441319632	10.494939589896678	NAGK;GALK1
Integrin-linked kinase signaling	2/45	0.08564096017532691	0.2495325438611048	0	0	4.270416441319632	10.494939589896678	HSP90AA1;PPP1R14B
Syndecan 1 pathway	2/46	0.08891669681947872	0.2577686059312161	0	0	4.173150105708245	10.099254191077135	MMP9;MET
Actions of nitric oxide in the heart	2/47	0.09222914807838727	0.2633807512288273	0	0	4.080206718346253	9.725087268355082	HSP90AA1;CALM2
Regulation of NFAT transcription factors	2/47	0.09222914807838727	0.2633807512288273	0	0	4.080206718346253	9.725087268355082	CXCL8;PTGS2
LKB1 signaling events	2/47	0.09222914807838727	0.2633807512288273	0	0	4.080206718346253	9.725087268355082	HSP90AA1;YWHAZ
Calcium/calmodulin-dependent protein kinase activation	1/9	0.09353514754381467	0.2644786930549242	0	0	11.44386574074074	27.115301518772334	CALM2
Heme biosynthesis	1/9	0.09353514754381467	0.2644786930549242	0	0	11.44386574074074	27.115301518772334	HMBS
Post-translational regulation of adherens junction stability and disassembly	2/48	0.09557714063684807	0.2676159937831746	0	0	3.991304347826087	9.370870568759218	MET;NME1
Diurnally regulated genes with circadian orthologs	2/48	0.09557714063684807	0.2676159937831746	0	0	3.991304347826087	9.370870568759218	GSTP1;G0S2
Amino acid and oligopeptide SLC transporters	2/49	0.09895952212226222	0.27440949612646626	0	0	3.9061850569025234	9.035179392751068	SLC7A11;SLC38A5
Arf6 integrin-mediated signaling pathway	2/49	0.09895952212226222	0.27440949612646626	0	0	3.9061850569025234	9.035179392751068	ITGAV;NME1
Purine catabolism	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	GPX1
Apoptotic DNA fragmentation and tissue homeostasis	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	HMGB1
COPI-mediated vesicle transport	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	COPE
Tetrahydrobiopterin (BH4) biosynthesis, recycling, salvage and regulation	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	HSP90AA1
Ethanol oxidation	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	ACSS2
Fanconi anemia pathway regulation	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	UBC
Glycoprotein 1b-IX-V activation signaling	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	YWHAZ
IRAK2-mediated activation of TAK1 complex	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	UBC
Nef-mediated downregulation of MHC class I complex cell surface expression	1/10	0.10337470241563904	0.27470869993785557	0	0	10.171810699588477	23.083856386639766	AP1M2
Pyruvate metabolism	2/52	0.10930178356605368	0.28600861792562826	0	0	3.6712558139534885	8.12684813990498	PKM;ACSS2
Interferon signaling	4/168	0.11052997228937064	0.28600861792562826	0	0	2.2465361273331044	4.947925172205633	IFI27;UBC;ISG15;AAAS
Protein folding	2/53	0.11281060454029428	0.28600861792562826	0	0	3.5990880072959417	7.853371747779591	TUBA1B;TUBA1A
Alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	1/11	0.11310793775107597	0.28600861792562826	0	0	9.154166666666667	19.950707227164973	ACOT8
Regulated proteolysis of p75 neurotrophin receptor	1/11	0.11310793775107597	0.28600861792562826	0	0	9.154166666666667	19.950707227164973	PSENEN
Cardiac protection against reactive oxygen species	1/11	0.11310793775107597	0.28600861792562826	0	0	9.154166666666667	19.950707227164973	GPX1
Glutathione biosynthesis and recycling	1/11	0.11310793775107597	0.28600861792562826	0	0	9.154166666666667	19.950707227164973	GSS
Integrin beta-4 pathway	1/11	0.11310793775107597	0.28600861792562826	0	0	9.154166666666667	19.950707227164973	LAMC2
Messenger RNA decay by 3' to 5' exoribonuclease	1/11	0.11310793775107597	0.28600861792562826	0	0	9.154166666666667	19.950707227164973	EXOSC4
Notch receptor processing	1/11	0.11310793775107597	0.28600861792562826	0	0	9.154166666666667	19.950707227164973	PSENEN
Osteopontin signaling	1/11	0.11310793775107597	0.28600861792562826	0	0	9.154166666666667	19.950707227164973	MMP9
Vibrio cholerae infection	2/55	0.11991400349922303	0.30188876319541236	0	0	3.4629223343571742	7.344790503907616	ATP6V0B;ATP6V1F
Platelet endothelial cell adhesion molecule 1 (PECAM1) interactions	1/12	0.12273599695634951	0.3023624989396765	0	0	8.321548821548822	17.456276036723267	ITGAV
Activation of chaperones by ATF6 alpha	1/12	0.12273599695634951	0.3023624989396765	0	0	8.321548821548822	17.456276036723267	ATF4
Assembly of HIV virion	1/12	0.12273599695634951	0.3023624989396765	0	0	8.321548821548822	17.456276036723267	UBC
Resolution of AP sites via the single-nucleotide replacement pathway	1/12	0.12273599695634951	0.3023624989396765	0	0	8.321548821548822	17.456276036723267	MPG
Granzyme A-mediated apoptosis pathway	1/12	0.12273599695634951	0.3023624989396765	0	0	8.321548821548822	17.456276036723267	NME1
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha	2/57	0.12712495071055452	0.31183641755495	0	0	3.3366596194503173	6.882143455018848	HSP90AA1;PTGS2
Arachidonic acid metabolism	2/58	0.1307682765291016	0.31632186015669994	0	0	3.276910299003322	6.666311697168921	GPX1;PTGS2
CXCR4 signaling pathway	3/116	0.1320527834974737	0.31632186015669994	0	0	2.440244810189397	4.940406321019176	ITGAV;RHOC;MMP9
Activation of DNA fragmentation factor	1/13	0.13226001121534492	0.31632186015669994	0	0	7.627700617283951	15.43072783816533	HMGB1
Alpha-hemoglobin stabilizing enzyme (AHSP) pathway	1/13	0.13226001121534492	0.31632186015669994	0	0	7.627700617283951	15.43072783816533	HMBS
CBL-mediated ligand-induced downregulation of EGF receptors	1/13	0.13226001121534492	0.31632186015669994	0	0	7.627700617283951	15.43072783816533	MET
Downregulation of ERBB2-ERBB3 signaling	1/13	0.13226001121534492	0.31632186015669994	0	0	7.627700617283951	15.43072783816533	UBC
RNA degradation	2/59	0.13443555167131047	0.31919985723247335	0	0	3.2192574459404324	6.459988512492886	EXOSC4;ENO1
Innate immune system	6/319	0.13457554956491039	0.31919985723247335	0	0	1.7688475690080705	3.5476529199503224	PYCARD;IGKC;UBC;SAA1;ISG15;HMGB1
HIV life cycle	3/118	0.13698080010510472	0.32053199461064075	0	0	2.3975619666802115	4.766148217856497	UBC;POLR2H;AAAS
Porphyrin metabolism	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	HMBS
Adhesion and diapedesis of lymphocytes	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	CXCL8
Signaling by NOTCH2	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	PSENEN
Viral messenger RNA biosynthesis	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	POLR2H
Initiation of the second proteolytic cleavage of Notch receptor by receptor-ligand binding	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	UBC
Interleukin-6 regulation of target genes	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	TIMP1
Leading strand biosynthesis	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	POLD2
Non-homologous end-joining (NHEJ) pathway	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	POLL
Osteoblast signaling	1/14	0.14168109966441964	0.32053199461064075	0	0	7.0405982905982905	13.758571893916644	ITGAV
Clathrin derived vesicle budding	2/61	0.14183819970575393	0.32053199461064075	0	0	3.1098147418210487	6.073680621371165	BLOC1S1;AP1M2
FGF signaling pathway	2/61	0.14183819970575393	0.32053199461064075	0	0	3.1098147418210487	6.073680621371165	MMP9;MET
Circadian rhythm	2/62	0.14557174086361366	0.32341123906683733	0	0	3.057829457364341	5.892701100701158	UBC;BHLHE40
Folate metabolism	2/63	0.14932556731066046	0.32341123906683733	0	0	3.0075486084635914	5.719233656304783	AHCY;SAA1
Chemokine signaling pathway	4/189	0.1503206172391251	0.32341123906683733	0	0	1.989392209110519	3.7698680327502716	CCL23;CXCL8;CCL7;CCL20
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	UBC
Adhesion and diapedesis of granulocytes	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	CXCL8
Arf6 vesicle-mediated transport	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	NME1
Association of licensing factors with the pre-replicative complex	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	UBC
Bile acid and bile salt biosynthesis via 7-alpha-hydroxycholesterol	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	ACOT8
Sema3A/PAK-dependent axon repulsion	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	HSP90AA1
TRAF6-mediated induction of TAK1 complex	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	UBC
Terpenoid backbone biosynthesis	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	PMVK
Hematopoiesis regulation by cytokines	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	CXCL8
Interleukin-17 signaling pathway	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	CXCL8
Lagging strand processive biosynthesis	1/15	0.1510003694597777	0.32341123906683733	0	0	6.537367724867725	12.358717144971218	POLD2
p75 neurotrophin receptor-mediated signaling	3/124	0.15212963512405972	0.32461862662159957	0	0	2.2779794546999304	4.289486018649611	PSENEN;UBC;RHOC
Interferon alpha/beta signaling	2/64	0.15309880535203654	0.32547671952618135	0	0	2.9588897224306074	5.552864840458582	IFI27;ISG15
LPA receptor mediated events	2/65	0.15689059771644273	0.3259429655899688	0	0	2.9117755629383537	5.393209759217597	CXCL8;MMP9
Neurotrophin signaling pathway	3/126	0.15729375434436854	0.3259429655899688	0	0	2.2407111921586504	4.144509441772746	CALM2;YWHAZ;ATF4
Rap1 signaling	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	YWHAZ
SREBF and miR-33 in cholesterol and lipid homeostasis	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	SCD
Sprouty regulation of FGF signaling	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	UBC
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	UBC
DNA-PK pathway in nonhomologous end joining	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	POLL
p75 neurotrophin receptor signaling via NF-kB	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	UBC
Gap-filling DNA repair biosynthesis and ligation in global genomic nucleotide excision repair	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	POLD2
Hypoxia-inducible factor in the cardivascular system	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	HSP90AA1
Inhibitor of DNA binding (ID) signaling pathway	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	ID3
Other semaphorin interactions	1/16	0.16021891590300077	0.3259429655899688	0	0	6.101234567901234	11.172667222816035	TREM2
Endochondral ossification	2/66	0.1607001032438348	0.3259429655899688	0	0	2.8661337209302324	5.239909703240224	MMP9;CALM2
Cytokine-cytokine receptor interaction	5/265	0.1620149332126703	0.3272312858589915	0	0	1.770954281567489	3.223255034949151	CCL23;CXCL8;CCL7;CCL20;MET
TGF-beta regulation of extracellular matrix	9/565	0.16247546423312298	0.3272312858589915	0	0	1.4962904676258992	2.719101349792339	PKM;SLPI;CCL7;SCD;AKR1C1;PMVK;LCN2;SLC7A11;PTGS2
Cell-cell communication	3/129	0.16513999998020765	0.3302799999604153	0	0	2.1870271473075213	3.938752085667053	CD151;LAMC2;CRB3
PDGFB signaling pathway	3/129	0.16513999998020765	0.3302799999604153	0	0	2.1870271473075213	3.938752085667053	TAGLN;ITGAV;YWHAZ
Branched-chain amino acid catabolism	1/17	0.16933782259523614	0.3317403077462988	0	0	5.719618055555555	10.157238683962671	HSD17B10
Cells and molecules involved in local acute inflammatory response	1/17	0.16933782259523614	0.3317403077462988	0	0	5.719618055555555	10.157238683962671	CXCL8
Eukaryotic protein translation	1/17	0.16933782259523614	0.3317403077462988	0	0	5.719618055555555	10.157238683962671	EIF6
Inflammasomes	1/17	0.16933782259523614	0.3317403077462988	0	0	5.719618055555555	10.157238683962671	PYCARD
Ion channel function in vascular endothelium	1/17	0.16933782259523614	0.3317403077462988	0	0	5.719618055555555	10.157238683962671	HSP90AA1
Nitric oxide metabolism	1/17	0.16933782259523614	0.3317403077462988	0	0	5.719618055555555	10.157238683962671	HSP90AA1
G alpha (i) signaling events	4/199	0.17095255372878904	0.33376450966096904	0	0	1.8864090526062358	3.332094895443628	CCL23;CXCL8;CCL20;SAA1
PPAR signaling pathway	2/69	0.1722267248205458	0.3351123391423501	0	0	2.7373828531759807	4.814901783797867	SCD;UBC
Adipogenesis	3/133	0.1757774052377269	0.33919737636981806	0	0	2.1193026599568654	3.684485722686314	SCD;ID3;MIF
Signaling events mediated by VEGFR1 and VEGFR2	2/70	0.1760989863383376	0.33919737636981806	0	0	2.6969904240766076	4.68388759545006	HSP90AA1;ITGAV
Long-term potentiation	2/70	0.1760989863383376	0.33919737636981806	0	0	2.6969904240766076	4.68388759545006	CALM2;ATF4
Pertussis toxin-insensitive CCR5 signaling in macrophage	1/18	0.17835816155266251	0.34125861577076094	0	0	5.382897603485839	9.279908801665458	CALM2
Botulinum neurotoxicity	1/18	0.17835816155266251	0.34125861577076094	0	0	5.382897603485839	9.279908801665458	STX10
RIG-I-like receptor signaling pathway	2/71	0.1799849892512444	0.34322718880469866	0	0	2.6577687900235927	4.557759392048333	CXCL8;ISG15
Platelet activation, signaling and aggregation	4/205	0.18378286816405873	0.3477240834066701	0	0	1.8295377572232734	3.099237477622863	SRGN;TIMP1;YWHAZ;THBS1
Diabetes pathways	3/137	0.1866003652613039	0.3477240834066701	0	0	2.0556214255823684	3.450948538639076	CXCL8;EXOSC4;ATF4
Calcineurin in effects in keratinocyte differentiation	1/19	0.18728099328577136	0.3477240834066701	0	0	5.0835905349794235	8.515752039761262	CALM2
Telomeres, telomerase, cellular aging, and immortality	1/19	0.18728099328577136	0.3477240834066701	0	0	5.0835905349794235	8.515752039761262	HSP90AA1
Destabilization of mRNA by butyrate response factor 1 (BRF1)	1/19	0.18728099328577136	0.3477240834066701	0	0	5.0835905349794235	8.515752039761262	EXOSC4
Eicosanoid biosynthesis	1/19	0.18728099328577136	0.3477240834066701	0	0	5.0835905349794235	8.515752039761262	PTGS2
Signaling by NOTCH1	2/73	0.18779523668304482	0.3477240834066701	0	0	2.582640026203734	4.3192151248107615	PSENEN;UBC
Cap-dependent translation initiation	2/73	0.18779523668304482	0.3477240834066701	0	0	2.582640026203734	4.3192151248107615	RPL8;RPL29
Myc repressed pathway	2/73	0.18779523668304482	0.3477240834066701	0	0	2.582640026203734	4.3192151248107615	LGALS1;TMEM126A
Immune system signaling by interferons, interleukins, prolactin, and growth hormones	5/280	0.1890882938288497	0.3489925423079091	0	0	1.6730703259005146	2.786567574837428	IFI27;UBC;ISG15;AAAS;YWHAZ
RANKL regulation of apoptosis and immune response	2/74	0.19171802596215148	0.35158513387308293	0	0	2.546640826873385	4.206362037387813	PYCARD;MYL6
Integrins in angiogenesis	2/74	0.19171802596215148	0.35158513387308293	0	0	2.546640826873385	4.206362037387813	HSP90AA1;ITGAV
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	2/75	0.19565164576215344	0.3539799642115615	0	0	2.511627906976744	4.097518790888264	ITGAV;ITGB6
Peroxisomal lipid metabolism	1/20	0.19610736693253758	0.3539799642115615	0	0	4.815789473684211	7.8453688211824035	ACOT8
RNA polymerase III abortive and retractive initiation	1/20	0.19610736693253758	0.3539799642115615	0	0	4.815789473684211	7.8453688211824035	POLR2H
Golgi-associated vesicle biogenesis	1/20	0.19610736693253758	0.3539799642115615	0	0	4.815789473684211	7.8453688211824035	BLOC1S1
Interleukin-3 regulation of hematopoietic cells	1/20	0.19610736693253758	0.3539799642115615	0	0	4.815789473684211	7.8453688211824035	CXCL8
Mitochondrial pathway of apoptosis: caspases	2/77	0.20354862008359373	0.36625989946076115	0	0	2.444403100775194	3.8911240129245073	HSP90AA1;KRT19
Biosynthesis of unsaturated fatty acids	1/21	0.2048383204702549	0.36628409953248076	0	0	4.5747685185185185	7.253452362466595	SCD
p38 MK2 pathway	1/21	0.2048383204702549	0.36628409953248076	0	0	4.5747685185185185	7.253452362466595	YWHAZ
p73 transcription factor network	2/79	0.2114807812169168	0.3758729494615624	0	0	2.380670492298399	3.6986600365275204	TUBA1A;TP53I3
AKT signaling pathway	1/22	0.21347488070465043	0.3758729494615624	0	0	4.356701940035274	6.727776447659202	HSP90AA1
Smooth muscle contraction	1/22	0.21347488070465043	0.3758729494615624	0	0	4.356701940035274	6.727776447659202	MYL6
Fanconi anemia pathway	1/22	0.21347488070465043	0.3758729494615624	0	0	4.356701940035274	6.727776447659202	UBC
Nitric oxide signaling pathway	1/22	0.21347488070465043	0.3758729494615624	0	0	4.356701940035274	6.727776447659202	CALM2
Angiogenesis	1/23	0.22201806350445635	0.38385050738421067	0	0	4.158459595959596	6.258467275715756	MMP9
RNA polymerase III transcription termination	1/23	0.22201806350445635	0.38385050738421067	0	0	4.158459595959596	6.258467275715756	POLR2H
Downregulation of SMAD2/3-SMAD4 transcriptional activity	1/23	0.22201806350445635	0.38385050738421067	0	0	4.158459595959596	6.258467275715756	UBC
Eicosanoid metabolism	1/23	0.22201806350445635	0.38385050738421067	0	0	4.158459595959596	6.258467275715756	PTGS2
Hypoxia and p53 in the cardiovascular system	1/23	0.22201806350445635	0.38385050738421067	0	0	4.158459595959596	6.258467275715756	HSP90AA1
Mismatch repair	1/23	0.22201806350445635	0.38385050738421067	0	0	4.158459595959596	6.258467275715756	POLD2
Regular glucocorticoid receptor pathway	2/82	0.22343375106516725	0.3851380573916096	0	0	2.291046511627907	3.433454688052584	HSP90AA1;CXCL8
Plexin D1 signaling	1/24	0.23046887374409145	0.3925493576531409	0	0	3.9774557165861513	5.837470974584002	ITGAV
Cholesterol biosynthesis	1/24	0.23046887374409145	0.3925493576531409	0	0	3.9774557165861513	5.837470974584002	PMVK
Tumor suppressor Arf inhibits ribosomal biogenesis	1/24	0.23046887374409145	0.3925493576531409	0	0	3.9774557165861513	5.837470974584002	HSP90AA1
Nicotinate and nicotinamide metabolism	1/24	0.23046887374409145	0.3925493576531409	0	0	3.9774557165861513	5.837470974584002	NNMT
TGF-beta regulation of skeletal system development	2/85	0.23543773069488097	0.39735492011632617	0	0	2.207901372933595	3.1933072153972537	ID3;THBS1
Myometrial relaxation and contraction pathways	3/155	0.2371649095244758	0.39735492011632617	0	0	1.8105324643384162	2.60535541780998	CALM2;YWHAZ;ATF4
APC/C- and Cdc20-mediated degradation of Nek2A	1/25	0.23882830564483018	0.39735492011632617	0	0	3.8115354938271606	5.458158359023452	UBC
Alpha-9 beta-1 integrin pathway	1/25	0.23882830564483018	0.39735492011632617	0	0	3.8115354938271606	5.458158359023452	TGM2
RNA polymerase I transcription initiation	1/25	0.23882830564483018	0.39735492011632617	0	0	3.8115354938271606	5.458158359023452	POLR2H
Regulatory RNA pathways	1/25	0.23882830564483018	0.39735492011632617	0	0	3.8115354938271606	5.458158359023452	POLR2H
Basigin interactions	1/25	0.23882830564483018	0.39735492011632617	0	0	3.8115354938271606	5.458158359023452	SLC7A11
Ghrelin pathway	1/25	0.23882830564483018	0.39735492011632617	0	0	3.8115354938271606	5.458158359023452	CXCL8
Physiological and pathological hypertrophy  of the heart	1/26	0.24709734275383535	0.4040851132213718	0	0	3.658888888888889	5.115027583126073	CALM2
Selenoamino acid metabolism	1/26	0.24709734275383535	0.4040851132213718	0	0	3.658888888888889	5.115027583126073	AHCY
Termination of O-glycan biosynthesis	1/26	0.24709734275383535	0.4040851132213718	0	0	3.658888888888889	5.115027583126073	MUC1
Galactose metabolism	1/26	0.24709734275383535	0.4040851132213718	0	0	3.658888888888889	5.115027583126073	GALK1
Inhibition of activated T cell apoptosis by neuropeptides VIP and PACAP	1/26	0.24709734275383535	0.4040851132213718	0	0	3.658888888888889	5.115027583126073	CALM2
PGC-1a regulation	1/26	0.24709734275383535	0.4040851132213718	0	0	3.658888888888889	5.115027583126073	CALM2
Toll receptor cascades	3/159	0.2487219866386714	0.40558642139374257	0	0	1.7637491013659239	2.4541149382758665	UBC;SAA1;HMGB1
Pentose phosphate pathway	1/27	0.2552769580979776	0.40702492763399767	0	0	3.5179843304843303	4.803477662173212	FBP1
RNA polymerase III transcription initiation from type 2 promoter	1/27	0.2552769580979776	0.40702492763399767	0	0	3.5179843304843303	4.803477662173212	POLR2H
Rev-mediated nuclear export of HIV-1 RNA	1/27	0.2552769580979776	0.40702492763399767	0	0	3.5179843304843303	4.803477662173212	AAAS
Bile acid and bile salt metabolism	1/27	0.2552769580979776	0.40702492763399767	0	0	3.5179843304843303	4.803477662173212	ACOT8
